lagged_ret,vol_5d,target,ticker
0.0011447609405916825,0.008075088257540443,0,HDFCBANK.NS
0.002345738600615821,0.007035473094400627,0,HDFCBANK.NS
-0.006523363346327082,0.0067730421982818995,0,HDFCBANK.NS
0.0005889038810493741,0.00747770587265474,0,HDFCBANK.NS
-0.01541992019121985,0.009843785297980127,0,HDFCBANK.NS
0.01072988737407754,0.009649164019404197,0,HDFCBANK.NS
-0.005115778855710351,0.010255827063004826,0,HDFCBANK.NS
-0.011146128571051572,0.009984437121808363,0,HDFCBANK.NS
-0.00778506460588857,0.008902075551049864,0,HDFCBANK.NS
0.003301989369382863,0.00536451834530952,0,HDFCBANK.NS
-0.004196886910646125,0.0053650003040806174,0,HDFCBANK.NS
-0.004730207726976854,0.010901755563639213,0,HDFCBANK.NS
0.019254209064365035,0.009686321004719334,0,HDFCBANK.NS
0.003796105324136212,0.04048098848277752,0,HDFCBANK.NS
-0.08435821841699642,0.04080975946135644,0,HDFCBANK.NS
-0.03339832075673621,0.040357648022827326,0,HDFCBANK.NS
-0.010429648877066988,0.033499671788213066,1,HDFCBANK.NS
-0.029442839946529076,0.038142063340005,0,HDFCBANK.NS
0.02000213153167074,0.021111510489616687,0,HDFCBANK.NS
-0.014423978483851685,0.02054839011109938,0,HDFCBANK.NS
0.013764049387455124,0.0203458538446689,0,HDFCBANK.NS
-0.007115161207585929,0.01486811658274522,0,HDFCBANK.NS
0.012635884843198664,0.012282248537977056,0,HDFCBANK.NS
0.002598144701739802,0.0120738893014295,0,HDFCBANK.NS
-0.013775705864664367,0.009987792354112091,0,HDFCBANK.NS
-0.0008989371278204095,0.009450704756205344,0,HDFCBANK.NS
-0.000519137611828091,0.006951779729493707,0,HDFCBANK.NS
-0.009798481969117145,0.00801530294374342,0,HDFCBANK.NS
-0.018811689198392045,0.008298479934478608,1,HDFCBANK.NS
0.0003919474595548422,0.007887870551214315,0,HDFCBANK.NS
-0.009689326649695795,0.008849715839230133,1,HDFCBANK.NS
0.0032012876607150353,0.008721778053383929,1,HDFCBANK.NS
-0.007458036124533662,0.012415158918555925,0,HDFCBANK.NS
0.021675537457571448,0.012435180606685458,0,HDFCBANK.NS
0.004137046230407337,0.010954427541807,1,HDFCBANK.NS
-0.0019719869568169957,0.014765162291224612,0,HDFCBANK.NS
0.026250832318857054,0.015601747795158617,0,HDFCBANK.NS
-0.010417471515258514,0.015813564727617198,0,HDFCBANK.NS
-0.01361900780779779,0.01571106455027459,1,HDFCBANK.NS
0.000739622165447873,0.01566557325793043,0,HDFCBANK.NS
0.0011966279016901726,0.0068330356339226525,1,HDFCBANK.NS
-0.0015115657751105793,0.0063405967520430515,0,HDFCBANK.NS
-0.007569711862609241,0.0036635226498596247,1,HDFCBANK.NS
-0.004257116943339634,0.010584691493380071,0,HDFCBANK.NS
0.01948838096266181,0.010583881667976342,1,HDFCBANK.NS
0.0013629193207684853,0.010561045431935083,1,HDFCBANK.NS
0.005688476724916347,0.008988703745615861,1,HDFCBANK.NS
0.001214625923938284,0.007733065110516827,1,HDFCBANK.NS
0.0024262178620020336,0.007087855692916827,1,HDFCBANK.NS
-0.012654758937604482,0.012478165809977786,1,HDFCBANK.NS
0.02223700570817444,0.01249209864874837,0,HDFCBANK.NS
0.00058239016429118,0.012800486828449767,0,HDFCBANK.NS
-0.003389602288496829,0.01289815065533104,0,HDFCBANK.NS
-0.0019236482676566746,0.011147312480945915,0,HDFCBANK.NS
-0.0045434661687973055,0.0028107755246206635,0,HDFCBANK.NS
0.0022821017364318408,0.005450891732235016,0,HDFCBANK.NS
-0.012626295620638439,0.008454834404031452,0,HDFCBANK.NS
0.010272025429515663,0.008456411187446389,1,HDFCBANK.NS
-0.002005862837634931,0.009750201662761197,1,HDFCBANK.NS
-0.012094046787324064,0.011444384187865555,1,HDFCBANK.NS
0.010733737001404009,0.009587166412470753,1,HDFCBANK.NS
0.0049976766935893036,0.010893440675255365,1,HDFCBANK.NS
0.015608793530833331,0.010487362217471987,1,HDFCBANK.NS
0.0065624157822739,0.005459700113858758,1,HDFCBANK.NS
0.0014525726227001545,0.01169648936950645,0,HDFCBANK.NS
0.030560544422119973,0.011060210692349961,0,HDFCBANK.NS
0.014369010022028839,0.012924620543783872,0,HDFCBANK.NS
-0.0019037877793383062,0.013503009851763025,0,HDFCBANK.NS
0.0012608281083985595,0.015350775083885016,1,HDFCBANK.NS
-0.00787833092537038,0.009950109232887697,1,HDFCBANK.NS
-0.011325613300661286,0.0069630337549498565,1,HDFCBANK.NS
-0.015965051870917235,0.010304097421014837,0,HDFCBANK.NS
0.009734509116311907,0.009834509550552543,0,HDFCBANK.NS
-0.009640662004145262,0.01709519963232461,0,HDFCBANK.NS
0.024486668905198572,0.017282841159400462,0,HDFCBANK.NS
-0.012473167277226915,0.015294575972055559,0,HDFCBANK.NS
-0.003041863502356801,0.014696316527210228,1,HDFCBANK.NS
0.0027194858498060803,0.013672446169043178,1,HDFCBANK.NS
-0.0006283348661474397,0.005777607952519364,1,HDFCBANK.NS
-0.0006288129306849521,0.006351882793881301,0,HDFCBANK.NS
0.013048083247909181,0.007110145630127933,0,HDFCBANK.NS
-0.006145858426906181,0.007673042295184532,0,HDFCBANK.NS
0.007992945833216192,0.009127447454011771,0,HDFCBANK.NS
-0.008255888510229181,0.00907121041352064,0,HDFCBANK.NS
