Date,APOLLOHOSP.NS,AXISBANK.NS,CIPLA.NS,DIVISLAB.NS,DRREDDY.NS,HCLTECH.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,KOTAKBANK.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TECHM.NS,WIPRO.NS,^NSEI
2024-03-12,6110.75927734375,1095.218017578125,1438.064453125,3539.806884765625,1245.11328125,1521.9122314453125,710.3422241210938,1059.483642578125,1518.56787109375,343.2975158691406,732.4627075195312,1554.5821533203125,3931.536865234375,1222.1380615234375,239.435546875,22335.69921875
2024-03-13,5975.11474609375,1078.64501953125,1443.4605712890625,3442.895751953125,1245.439208984375,1518.097412109375,710.755859375,1066.4691162109375,1517.1087646484375,345.1333923339844,720.4590454101562,1529.3641357421875,3890.976806640625,1207.8577880859375,236.4124298095703,21997.69921875
2024-03-14,5989.783203125,1056.5308837890625,1468.380859375,3480.591552734375,1243.62158203125,1562.5283203125,708.3467407226562,1066.124755859375,1556.5570068359375,347.6976318359375,714.4813232421875,1540.74658203125,3945.932373046875,1223.1309814453125,242.76333618164062,22146.650390625
2024-03-15,5950.0546875,1044.7001953125,1459.943359375,3448.436279296875,1241.705078125,1532.79931640625,706.9840698242188,1062.92724609375,1538.38623046875,346.87945556640625,705.659423828125,1519.1591796875,3956.85791015625,1212.58642578125,242.3180694580078,22023.349609375
2024-03-18,6102.5546875,1059.6259765625,1460.335693359375,3469.41162109375,1252.7987060546875,1529.170166015625,703.77197265625,1063.7635498046875,1508.8707275390625,346.79962158203125,704.7434692382812,1541.7769775390625,3894.259033203125,1203.554931640625,239.1309051513672,22055.69921875
2024-03-19,6079.33447265625,1049.0931396484375,1408.58203125,3410.592041015625,1212.0697021484375,1487.99609375,705.3779907226562,1066.4691162109375,1470.0814208984375,349.14434814453125,697.8497924804688,1519.404541015625,3729.9541015625,1184.2623291015625,231.9363555908203,21817.44921875
2024-03-20,6139.8466796875,1033.0692138671875,1390.627685546875,3391.942138671875,1205.8265380859375,1476.783447265625,696.4716186523438,1067.0103759765625,1463.9617919921875,352.2872619628906,709.8534545898438,1520.2877197265625,3723.95263671875,1195.6583251953125,231.30360412597656,21839.099609375
2024-03-21,6148.25048828125,1033.917724609375,1421.33642578125,3428.549560546875,1210.7459716796875,1484.8787841796875,703.6259155273438,1064.3538818359375,1463.7264404296875,353.63421630859375,717.61474609375,1535.8402099609375,3725.875244140625,1213.1065673828125,234.5610809326172,22011.94921875
2024-03-22,6340.5791015625,1031.62158203125,1453.2716064453125,3395.058349609375,1225.563720703125,1449.5665283203125,702.2144775390625,1072.716796875,1420.5594482421875,354.4823303222656,719.9287719726562,1578.7208251953125,3667.68359375,1194.0977783203125,228.30392456054688,22096.75
2024-03-26,6287.42578125,1038.8597412109375,1444.441650390625,3355.037353515625,1212.0599365234375,1453.6607666015625,693.7218627929688,1066.22314453125,1405.307373046875,349.9525146484375,713.5172119140625,1568.1231689453125,3636.36083984375,1186.2484130859375,224.90585327148438,22004.69921875
2024-03-27,6196.9296875,1051.1396484375,1435.709716796875,3332.133056640625,1194.13037109375,1438.726318359375,701.1681518554688,1066.2724609375,1397.022216796875,354.32269287109375,707.0092163085938,1574.059814453125,3602.037109375,1185.7281494140625,221.36715698242188,22123.650390625
2024-03-28,6321.5849609375,1045.4989013671875,1468.675048828125,3408.76171875,1216.6138916015625,1436.2606201171875,704.6723022460938,1075.66845703125,1410.391357421875,356.2982482910156,725.3761596679688,1590.152099609375,3635.23583984375,1180.337890625,225.0230255126953,22326.900390625
2024-04-01,6421.47802734375,1051.3892822265625,1470.343017578125,3530.11083984375,1234.879150390625,1448.49658203125,715.67138671875,1081.916015625,1407.9434814453125,357.3359375,731.1128540039062,1598.68896484375,3673.17041015625,1176.9805908203125,227.29623413085938,22462.0
2024-04-02,6384.1865234375,1045.4989013671875,1461.267822265625,3584.082275390625,1232.3502197265625,1422.070556640625,720.3678588867188,1063.7635498046875,1396.080810546875,350.69085693359375,738.9224853515625,1591.8203125,3642.269287109375,1169.6513671875,225.53860473632812,22453.30078125
2024-04-03,6339.73388671875,1061.5228271484375,1443.705810546875,3645.820556640625,1209.995361328125,1429.0958251953125,721.414306640625,1059.827880859375,1394.009521484375,345.4526672363281,743.40576171875,1589.46533203125,3701.81982421875,1187.0050048828125,226.4759979248047,22434.650390625
2024-04-04,6404.92041015625,1061.223388671875,1431.9815673828125,3694.59765625,1213.5712890625,1432.6318359375,743.461181640625,1061.451416015625,1399.7054443359375,349.0445556640625,732.0770263671875,1588.974609375,3754.33740234375,1209.7965087890625,228.4445343017578,22514.650390625
2024-04-05,6362.3076171875,1057.3795166015625,1422.0233154296875,3708.399658203125,1220.8419189453125,1437.842529296875,754.1439208984375,1065.9281005859375,1392.5501708984375,356.2283935546875,737.3316040039062,1578.8187255859375,3731.783203125,1194.80712890625,227.3430938720703,22513.69921875
2024-04-08,6272.80712890625,1074.3021240234375,1434.82666015625,3755.742431640625,1219.9034423828125,1433.0040283203125,752.7081909179688,1069.6175537109375,1390.2906494140625,356.8769226074219,740.7543334960938,1569.6932373046875,3725.5,1196.462158203125,224.92929077148438,22666.30078125
2024-04-09,6469.013671875,1078.24560546875,1422.9063720703125,3764.597412109375,1218.5894775390625,1433.4227294921875,753.6572265625,1089.1966552734375,1407.37841796875,355.3204345703125,736.8013305664062,1572.48974609375,3701.1171875,1183.4586181640625,223.0076141357422,22642.75
2024-04-10,6453.8974609375,1086.0330810546875,1396.0728759765625,3699.44580078125,1216.6138916015625,1432.1666259765625,747.7196655273438,1091.5087890625,1418.6292724609375,364.3700866699219,751.118896484375,1573.961669921875,3736.847412109375,1197.549560546875,223.71066284179688,22753.80078125
